system:index,date,lake_bottom_temperature,.geo
19801014,1980-10-14,2.2280167464696294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,2.227738455249534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,2.228461851421368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,2.2285827695778513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,2.227449202288988E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,2.225183239453547E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,2.2238861024806416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,2.2234246458070397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,2.2242167734966958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,2.2257297065503672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,2.2263290403180236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,2.225546169575441E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,2.2247502494499278E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,2.225794332368092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,2.2271043385959953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,2.2281573331724185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,2.227517901372543E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,2.2260022528857982E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,2.223938762667637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,2.2207943583237398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,2.21491272810179E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,2.2088760161916453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,2.2041407682268816E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,2.2010642260044348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,2.199305901452706E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,2.1991493361018294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,2.200019183065257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,2.200013071964085E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,2.1988493678762352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,2.198109253665517E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,2.1970401545991063E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,2.1962982970765305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,2.1981232045833594E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,2.2019141897554708E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,2.2048019527190557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,2.206621211117253E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,2.2069288703125644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,2.20723573194608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,2.208287716753565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,2.2091852830024868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,2.210080763909937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,2.2103953886161807E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,2.2106138805475324E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,2.2096123138886803E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,2.2061193865295142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,2.2031013992412728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,2.1985639072132468E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,2.193373943422175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,2.1880869181659484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,2.184772814020052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,2.183684195539822E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,2.18263041338691E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,2.1826151122452176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,2.18421546034149E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,2.1832138418130878E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,2.1810233070123792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,2.1790181354235238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,2.1777856264349377E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,2.1776200421232915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,2.1777518968067035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,2.1786304548481163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,2.181099584447876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,2.1837306608158866E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,2.1834361057394654E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,2.1826222521648002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,2.182517036315515E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,2.1815185079663092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,2.1817434552121586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,2.1826628606411582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,2.1830070144903964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,2.1847828258384418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,2.1864312117590386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,2.1873540426204664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,2.186505449275248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,2.1846492161383718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,2.1817004518784493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,2.180062976458329E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,2.1794012155090857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,2.1787960250187626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,2.1789997897623622E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,2.1790941212669647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,2.181596786162422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,2.1838585603591427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,2.1823437409715617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,2.1818605409490553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,2.1812290780235896E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,2.179606034569492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,2.1793352807456726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,2.1791376625830972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,2.177123984718781E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,2.1753019560923064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,2.1738200000888515E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,2.1728026597198695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,2.1750568205818015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,2.174978970515555E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,2.1764203678778833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,2.1769317676263726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,2.1783492910601345E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,2.1801119807657117E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,2.179986439833701E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,2.180370758694476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,2.1806921786981523E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,2.1802229172063974E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,2.1800675778647536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,2.1798722170028868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,2.179714193495357E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,2.1797108230126113E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,2.1796111491166362E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,2.1788138421856767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,2.1781686825052127E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,2.1777222829385507E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,2.177508837768656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,2.178150988334802E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,2.1796169156838566E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,2.1789668462847757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,2.1799716861614516E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,2.181776829391027E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,2.1831007664284724E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,2.1836515400700936E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,2.183497567115216E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,2.181919415957411E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,2.1801521896263948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,2.1778126734137857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,2.1761958173561132E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,2.175629603366105E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,2.175006679100097E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,2.1745323406414518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,2.1741155812282503E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,2.173333891575095E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,2.1725126830610195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,2.1720607986893415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,2.1719479031956553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,2.1721667042733884E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,2.1725448751044923E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,2.1724849627627075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,2.1724169736544323E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,2.1729000841049385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,2.1748353382318532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,2.1764983927647287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,2.1785596584494084E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,2.1800019546038586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,2.180671159699027E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,2.180799483716184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,2.1819556031198096E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,2.1848785690452442E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,2.18873325381944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,2.192207985001986E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,2.1948305711601332E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,2.1977882052336162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,2.199949530134257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,2.200163626160668E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,2.1992900064996168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,2.198608092880506E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,2.1980831579301715E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,2.1970341679131237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,2.1952672865701938E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,2.1948152390415493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,2.1957600771212345E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,2.1978967487715524E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,2.2002792239093387E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,2.2020222820622486E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,2.204600973098393E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,2.2074605511827397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,2.2099147830727673E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,2.2104958536673397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,2.2113595289574182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,2.212641289920891E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,2.2132886078646627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,2.213542596067608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,2.2136440338943672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,2.2135988145821738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,2.2141116285812134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,2.2146382612103534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,2.213982606551416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,2.2131058688454592E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,2.2135710066091457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,2.2146169360957718E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,2.2157501700061077E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,2.2172629652769744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,2.2187468854260796E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,2.2194684835933185E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,2.2200094380629683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,2.2206403736482984E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,2.220921287686379E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,2.2205273015086287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,2.219137212664784E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,2.217497748276676E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,2.2156289657836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,2.2143524107726276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,2.213397700453369E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,2.2131784529553065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,2.2131252198854715E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,2.212602904972034E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,2.212787760055942E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,2.2120211884092122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,2.2109657663746157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,2.210636432307822E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,2.210951428623746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,2.2121680372117716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,2.213409425742935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,2.213541488022542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,2.2123965279768866E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,2.2120531642807165E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,2.2123994172507042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,2.2139575785754544E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,2.216558586410242E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,2.21929824502214E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,2.2210084746165907E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,2.2224358124311435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,2.2227413630359983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,2.222251179275233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,2.2218656076463732E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,2.2219710608260173E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,2.2226772879206908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,2.2234217799247602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,2.22343924755701E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,2.2243711530599418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,2.2265312208318952E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,2.2285494227359432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,2.2297661918370762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,2.2294994161378473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,2.228744809857695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810524,1981-05-24,2.2281994242215174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810525,1981-05-25,2.2277667224709168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810526,1981-05-26,2.2273494732648247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810527,1981-05-27,2.227189092807604E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
