system:index,date,surface_net_solar_radiation_sum,.geo
19801006,1980-10-06,6.552199912335387E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801007,1980-10-07,4.0327813654380747E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801008,1980-10-08,5.966963081232205E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801009,1980-10-09,6.954015434107128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801010,1980-10-10,4.594665466029574E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801011,1980-10-11,3.5345171732013604E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801012,1980-10-12,4.1918204677046313E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801013,1980-10-13,5.870077607288813E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801014,1980-10-14,4.754437735230754E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,4.806249399594607E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,2.980513342937266E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,3.6907396697476743E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,4.3659359499959473E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,6.646152123346625E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,6.642516248654599E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,7.0348774488594375E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,5.799333041824102E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,4.844539847188519E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,3.0656655622602666E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,4.576272255639026E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,3.960594905704138E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,6.1255496492501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,6.868843317638488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,4.514221008752238E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,5.124862850078799E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,6.141945517096545E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,6.300024655015129E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,5.907899380590804E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,4.904037416265236E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,4.877513230598766E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,3.4449859899362837E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,3.413658079207695E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,3.7573023248882705E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,3.751497486246245E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,1.9867073491655527E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,3.393268604958651E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,4.874545364066438E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,2.715820976318009E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,3.6201337714817656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,4.500396266211419E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,2.1049992058174727E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,2.3336780808134937E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,3.350053180742784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,3.2907254674565566E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,2.835405805718036E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,4.600584669490142E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,3.795236549707118E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,4.0931049798971274E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,4.1832265431931206E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,3.650639835003905E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,2.2548952188593057E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,2.040905929315155E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,2.943563160754687E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,2.810297553988691E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,3.1449520263662256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,3.0144572053318667E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,3.341333388706464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,2.170838206163746E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,2.4082158905505625E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,2.20044044993928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,1.5674041830903367E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,2.1689692496041763E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,3.0875605911473887E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,3.3625061113066514E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,3.83001803387492E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,3.385562812726235E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,2.9110265358949834E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,3.384051180180116E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,2.512829753112931E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,1.3239320846380615E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,2.128177624768312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,2.59033262528341E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,2.379711421564746E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,2.481800320351205E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,1.97029742507398E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,1.8510566382570295E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,2.283826079724032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,1.8412399667387417E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,1.3206781397635693E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,1.8222261996654004E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,1.704155193003505E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,2.8123635942401816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,2.0909574352812695E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,2.930017322764873E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,3.0013470902257695E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,2.788988591881175E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,3.108475107880794E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,2.1143887205121904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,1.7425414203740645E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,1.2206465685962205E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,2.130459236847584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,3.1296586759482085E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,2.258538058299918E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,2.9420963388047617E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,2.47009536514919E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,2.3197682257541953E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,2.0041317239483816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,2.227185933500347E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,2.1165202058689272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,2.640248589911253E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,1.8448741410336116E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,2.289093561124407E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,2.0886749388067485E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,2.456415502610448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,2.781540841019279E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,2.1062876369871265E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,1.9294720976029014E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,1.950185227739228E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,1.9944089393190674E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,3.7069507270575146E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,4.245662323004748E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,3.130817077807035E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,3.6098622790096436E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,4.174764904603101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,3.967376521126055E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,5.139367472649424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,5.602247759006033E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,5.809190543756069E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,5.902102669035337E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,5.626262375360462E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,2.628934979303684E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,3.3423229465623877E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,4.134127010690128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,2.674016098695823E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,2.574239752855453E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,3.6914211639133965E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,3.910450493730551E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,4.575941384136273E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,5.75321464895699E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,6.755434677480493E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,7.080218111053515E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,7.514214648839383E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,7.455416325191918E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,7.084898718454141E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,7.049490088172847E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,5.533715463337914E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,4.729969051945817E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,4.744806780757098E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,5.159298933508705E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,4.450690001903234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,5.408576088187646E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,5.047852879328285E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,5.807667078234023E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,7.589888181962139E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,3.804177630158279E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,2.6773574853029795E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,4.949915664927636E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,5.324896817386338E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,4.710920274108678E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,5.447126011653298E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,7.429019159704943E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,3.742138622510424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,6.153815475253059E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,5.13202281176073E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,5.281167962433455E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,5.734018380395771E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,5.77728586409447E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,4.558091540441585E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,7.181465458566947E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,8.448142557197854E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,7.295431561089022E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,7.690260153550367E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,8.488513093914815E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,7.830641196080114E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,8.755599638880796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,1.0627857612521072E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,1.0168515517674592E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,7.629145532870092E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,3.7622152430409946E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,5.056457189585178E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,1.0529790478846664E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,8.586349535591796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,1.1651140695058125E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,6.826659709375429E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,7.204445966812168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,8.030083815455369E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,5.06445797034561E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,5.24955865388494E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,6.394366949622974E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,8.029776513154517E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,7.861266656204429E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,7.544100409537756E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,8.268142686398191E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,9.259071247194873E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,1.078686735681056E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,1.1906707197225305E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,1.1379657412592072E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,9.970532637554133E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,1.035386689576194E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,1.1510808950795273E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,1.0858324376542912E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,1.0735813677384008E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,1.25105832897148E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,1.4852849625106656E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,1.4962268871454293E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,1.2867392376542018E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,1.1437382045190275E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,1.2640910400690264E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,1.2851453506750066E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,1.1164831450032848E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,1.3389934237661777E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,9.324377274940703E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,9.391705834320605E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,1.032557669874903E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,1.0896088489987035E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,7.435760106687577E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,6.920208654012123E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,6.165845117736508E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,7.655640197778619E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,9.526443310032846E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,1.040991510351309E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,9.968473307275316E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,9.49584509057578E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,1.3729989107162977E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,1.0138177803960922E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,1.1498006599830354E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,9.237760395483617E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,7.264545892805803E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,6.943468988160494E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,9.20859900528945E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,1.1223514873066307E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,1.3245725119958926E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,1.0986576032834805E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,1.4042158399353281E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,1.4517439235694703E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,1.5272117716663176E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,1.2974181049125125E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,1.15251717504259E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,1.2641958938782436E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,1.0429722242998318E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
