system:index,date,soil_temperature_level_1,.geo
19801013,1980-10-13,2.2241628690775418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801014,1980-10-14,2.2220607486500528E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,2.2335168878043133E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,2.241249945897475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,2.2326969963139683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,2.2217903827610618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,2.2115987464025742E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,2.2131661936118665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,2.222462644871958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,2.233617137948173E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,2.2382495348675627E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,2.2355396591888314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,2.2248027429417998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,2.2222136852978426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,2.2381825874154603E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,2.2460881433458906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,2.245432473099553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,2.234088774993102E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,2.2233433754956865E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,2.2167731736106908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,2.2058324311591595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,2.1842506503964466E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,2.1736027098704028E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,2.168884448938769E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,2.1698577424270502E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,2.1790429879022837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,2.1971032496551177E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,2.2051316384526289E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,2.1947728444776717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,2.183721587520973E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,2.184269407115507E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,2.1822554712827837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,2.1832729996746016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,2.2004374460279042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,2.2161146997733992E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,2.2267081473730716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,2.2249411104506552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,2.217435021370297E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,2.2178252518533045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,2.2240338154167E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,2.2237225977339906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,2.2246603622471863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,2.218980640772569E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,2.2186645822197676E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,2.2055764516018724E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,2.187669693318608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,2.185050064226421E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,2.1756455004138553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,2.1683874026093793E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,2.1621595149274042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,2.160141815589542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,2.1677187376223904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,2.1700471074656498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,2.1797247606918725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,2.1872081968118787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,2.1727731382014012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,2.161060270286164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,2.155535376758963E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,2.1576379836065125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,2.164389029756716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,2.1665901384622914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,2.1770737216884005E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,2.198230652992999E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,2.1981575101032764E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,2.1842695253975928E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,2.174888888385679E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,2.18016059374653E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,2.1727034046505302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,2.1844861060674798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,2.1878607891749474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,2.1895067186130363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,2.2024206751267618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,2.206001591190784E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,2.2002054004358453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,2.1869448966701746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,2.17705081934363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,2.1668365744182354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,2.1628583293497762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,2.1635254735636368E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,2.1645259798926085E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,2.1758523406706643E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,2.1794735379280192E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,2.195699452393124E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,2.196247913531294E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,2.178879766727003E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,2.182871433320859E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,2.1745822800163352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,2.1672192412190533E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,2.172175492455969E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,2.1712424503050247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,2.165902650225759E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,2.1636128224669623E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,2.1630611036027586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,2.1661395946599287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,2.1777794898490036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,2.1744074565199995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,2.183599826759671E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,2.1822303965277165E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,2.1901710144465262E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,2.1910153491988146E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,2.1790466671394068E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,2.1873570683095276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,2.1841289478373426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,2.173163752112089E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,2.1757308038496605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,2.17719117553248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,2.1785295730027968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,2.180734953658272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,2.1757986973179543E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,2.168563259630909E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,2.1657285217438766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,2.1650046032798892E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,2.165110700745865E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,2.178029450214808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,2.185340820774716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,2.177118773158065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,2.190148713182565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,2.199509112886665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,2.199209051211083E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,2.1940728625995687E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,2.1885984766167966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,2.1712851707204247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,2.1610709847586757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,2.1608387784994107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,2.1600853756352013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,2.1591562778152505E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,2.1604966035926792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,2.162989617700232E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,2.1624574837788707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,2.1581736064714456E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,2.157022080980767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,2.1571763511088526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,2.1599383746966273E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,2.1637415222726417E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,2.16601963882214E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,2.1644480328125384E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,2.1653450847156245E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,2.1735509318642288E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,2.1854610519521755E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,2.1905766145008966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,2.195202226410987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,2.193605052549059E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,2.189316962880352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,2.1848234019882625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,2.1960282547687817E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,2.215416517434468E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,2.2240189728241932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,2.2284135827618593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,2.2366913132138616E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,2.2435942288756692E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,2.2332302046617103E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,2.2194638835945037E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,2.210656805366711E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,2.203174902337858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,2.199583424417026E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,2.1908077588386798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,2.1856711433137274E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,2.1958412748031163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,2.2080934234875742E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,2.2198783746489573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,2.2226270710984153E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,2.2232797488924825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,2.2354556339924404E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,2.2495443517721403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,2.2420862643414655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,2.2339283002179468E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,2.2357255967115664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,2.2371336833217946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,2.2335875633565587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,2.2287395858687076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,2.2282789193995252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,2.2307079023766717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,2.2367840308688432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,2.2385349226051092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,2.2307414009695148E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,2.2298416326548722E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,2.237974139256478E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,2.246128271004269E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,2.2530115767910492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,2.2589580227609757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,2.2602913759871894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,2.2588068349708492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,2.2608574880754906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,2.2599223697579396E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,2.2566481132463717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,2.250493420311175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,2.2394424195383954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,2.2253124433383107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,2.2177194536461318E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,2.2150948207293287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,2.218085823572588E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,2.2222906816120586E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,2.2221780896544302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,2.2212104556504062E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,2.2194679939146924E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,2.20903135042371E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,2.205737637235141E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,2.2102400867926532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,2.2150123422241342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,2.2288500697795016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,2.2309570189267987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,2.2241679423487413E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,2.2157608966979358E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,2.2171948142530012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,2.220671689848994E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,2.2373035804041708E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,2.252958828799621E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,2.2549594091796494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,2.2568557352344084E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,2.2535832729265422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,2.243568076989408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,2.2375081893018764E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,2.2378560556237948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,2.2406802377419212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,2.2483176236302125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,2.2456452870354503E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,2.245103755193958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,2.256734707755832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,2.2729742807803994E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,2.2772745145505595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,2.2724277006649578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,2.2610339381951457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,2.2582212264712107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810524,1981-05-24,2.256849775896018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810525,1981-05-25,2.2485475906429347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810526,1981-05-26,2.245548793007716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810527,1981-05-27,2.2457943671994168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
