system:index,date,surface_pressure,.geo
19801009,1980-10-09,7.649031918438918E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801010,1980-10-10,7.630949264097044E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801011,1980-10-11,7.547716901801994E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801012,1980-10-12,7.622885867445494E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801013,1980-10-13,7.651347837946724E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801014,1980-10-14,7.635514902710593E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,7.618771401078523E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,7.550341556634152E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,7.542019756733972E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,7.636825871595695E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,7.761651698698154E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,7.784123719276328E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,7.738626321174153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,7.684273071632452E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,7.656288855551285E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,7.621252327611673E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,7.68387515746128E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,7.749541006682957E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,7.755433868044235E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,7.74097987980086E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,7.74415037284754E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,7.751075729280626E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,7.749014257336472E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,7.742795966865445E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,7.7172309098869E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,7.723821955613168E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,7.718648013244255E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,7.668299624515822E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,7.6412655701571E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,7.652713410607327E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,7.654249660800018E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,7.624881120387761E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,7.66834983418023E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,7.654752545389749E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,7.636948302502513E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,7.73159564799751E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,7.738082037669006E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,7.697320353696187E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,7.714388021328815E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,7.700935007313162E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,7.712992490130933E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,7.776136129087967E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,7.74476253829313E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,7.760726575734953E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,7.774013672660832E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,7.793626773441103E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,7.765215943108603E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,7.705996079317079E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,7.666129551105632E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,7.680300474250258E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,7.646934787139899E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,7.70876361279433E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,7.775013511549765E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,7.794642086471964E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,7.71859925273804E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,7.669360582369824E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,7.675477584584561E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,7.665070342559299E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,7.625930348786136E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,7.709348491406812E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,7.825393101826398E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,7.864231382203319E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,7.84641655172616E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,7.816450096579527E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,7.790775461532536E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,7.755858290898087E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,7.724614340223804E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,7.68474922406201E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,7.766516408603232E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,7.777824263390823E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,7.694366571147075E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,7.606438570359583E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,7.51590765794151E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,7.619915355567043E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,7.759615255215448E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,7.793215878386198E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,7.789165022111731E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,7.761680927269583E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,7.763693423247763E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,7.716636469111374E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,7.834070236057971E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,7.862314916112445E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,7.854554517076164E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,7.823282998016722E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,7.809257544280498E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,7.791394606771436E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,7.716437936499152E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,7.67943459755347E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,7.76300301175444E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,7.74839466361011E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,7.8092451268165E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,7.849056026014413E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,7.804882439138647E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,7.70647357949042E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,7.73402492935492E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,7.70772736786735E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,7.693729001426964E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,7.689410721433844E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,7.598810222226694E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,7.66519047172785E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,7.649925553863641E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,7.71758838408056E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,7.716810515909903E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,7.701746798411873E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,7.784116616727826E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,7.794344425453616E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,7.79945937671651E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,7.781341776565468E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,7.784704407115396E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,7.818367787647903E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,7.84977809089382E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,7.849933105601653E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,7.829537363045181E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,7.833842042327982E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,7.851210843226053E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,7.857842304803104E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,7.855378669944519E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,7.735806532232088E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,7.613731416836786E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,7.684917278146951E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,7.762267187488976E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,7.808064616767966E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,7.784815127195952E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,7.713140113016144E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,7.748477861026025E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,7.767855579088857E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,7.697211353282951E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,7.701593335855151E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,7.738256297561282E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,7.731723479321579E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,7.727610899645827E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,7.735792915794186E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,7.708983073396558E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,7.689393415249873E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,7.706819730397534E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,7.719864325058539E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,7.668866036339725E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,7.677026337036877E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,7.713948877292696E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,7.760717016249834E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,7.734097674519566E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,7.645271958408218E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,7.62166535930801E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,7.655624250899965E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,7.63761718308104E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,7.609598563052347E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,7.67715761331401E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,7.686090826954785E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,7.681073727922556E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,7.712225189512946E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,7.708411521075656E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,7.746719103303633E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,7.725031282645813E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,7.679905985290854E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,7.650310024247435E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,7.63326422077609E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,7.643502040991734E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,7.657623199456131E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,7.686979497895435E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,7.683112191386838E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,7.684096748062265E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,7.664239024820352E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,7.643630036617162E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,7.648082160919296E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,7.621755601910411E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,7.65404983411816E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,7.684790102831009E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,7.67358112373418E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,7.69582107414874E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,7.669405799410074E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,7.621316370322095E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,7.588813691543634E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,7.649844173269186E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,7.66599520533754E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,7.672575319104037E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,7.688172051144427E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,7.719078710616171E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,7.736973639361087E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,7.720884546766916E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,7.702643937745113E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,7.725150697953952E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,7.74748968994296E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,7.747518580941841E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,7.700935932258603E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,7.680505087254292E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,7.712713437618031E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,7.728897368806136E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,7.732299923549576E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,7.737231591072046E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,7.703105094673926E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,7.67753444737069E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,7.700548699888852E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,7.709680814142647E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,7.712654579230942E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,7.745553580692232E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,7.711610064115248E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,7.663057873240462E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,7.642997550937726E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,7.628958511290585E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,7.623973735326062E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,7.659105157379015E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,7.728007238282906E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,7.732334975390652E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,7.702165255778728E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,7.66241528014761E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,7.654511520397894E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,7.661278431953897E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,7.594653191802762E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,7.648087670090817E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,7.697798835382753E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,7.650492170801462E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,7.645670498489462E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,7.610994694173343E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,7.595858144443428E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,7.596017701397708E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,7.622357936017827E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,7.650036511139174E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,7.689564074593018E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,7.690512104686649E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,7.679813404293884E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,7.692420033265015E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,7.708158936542216E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,7.719985776970316E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,7.710029269603192E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,7.706436037127336E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,7.739694707944708E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,7.71791401377546E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810524,1981-05-24,7.693511194231866E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810525,1981-05-25,7.646978605373654E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810526,1981-05-26,7.63770505627391E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810527,1981-05-27,7.669799629935446E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
