system:index,date,total_precipitation_sum,.geo
19801026,1980-10-26,887.6269003277756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,80.39412338196055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,66.49532418807631,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,415.3267193578,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,39.17336114847637,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,79.22791295564338,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,123.55186487296577,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,635.3492023815262,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,1474.221863777169,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,1154.3751682195766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,2881.7228134349302,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,2010.6710386925984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,1057.8415590359714,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,2704.5454822602505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,5761.236975499598,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,497.83980343965425,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,426.5242550654732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,4721.917910240005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,149.30744473925742,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,930.5082579215153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,5181.681163648356,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,2647.746871929776,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,3209.418525389838,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,2923.9980677693934,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,165.33282515885782,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,24.376658671393113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,68.96164427922957,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,103.91933786653564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,122.11853725558254,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,103.13679421799178,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,3721.75119978159,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,5820.8093973806735,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,1877.595688467869,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,4030.166643853982,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,2663.3032276585923,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,793.9305315386931,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,152.6783889679786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,2908.878907455684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,2228.807592164996,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,2840.981990258434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,2523.512215015117,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,4102.856515531494,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,1045.3157139755574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,74.18322432993342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,1.3328868459740106,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,2.1332189649814626,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,43.52756808814887,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,41.400736657544726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,1814.8910477318018,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,3748.064172995205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,4826.06528420111,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,1182.9232003558873,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,3060.8484530966653,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,5489.042384811133,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,4369.136208481505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,5011.064134390095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,4222.294950792985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,915.8800497910553,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,742.797631071113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,370.09364979541704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,1340.693555975144,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,2608.161773720555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,6679.589070078832,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,90.97940589933137,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,8.979828388952278,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,41.14128818832049,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,127.56567688121572,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,1453.329118820709,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,1819.4039662114624,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,5307.607293471475,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,7408.6223856053075,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,673.6622169684404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,4217.6201526691075,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,1160.0357816032335,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,196.08110450803375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,707.888272967567,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,5435.3099943501165,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,2552.3034574231706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,4089.247485131402,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,2565.210521155526,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,4166.620849913354,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,9617.347104265307,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,3601.013656646852,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,5733.038492680558,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,3475.1419035126182,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,2929.265213302819,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,8026.077134737541,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,1358.6186046264734,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,834.246805523365,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,125.61323792530538,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,66.8309989147748,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,342.48214874166865,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,273.12615891524206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,187.74203265998904,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,53.404992401121085,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,58.64598464053578,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,2.5092230418541677,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,1.0401783144241574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,1.706175646415228,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,12.330424475538436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,5951.935848058871,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,6993.457655317274,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,2059.3930510011664,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,1013.7968997594614,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,397.4780459851539,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,182.6779683216273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,882.0506249616113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,1429.4553791676735,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,251.8867150900376,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,100.39669205721367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,30.265892503889436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,2.6350625363426627,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,3.689099851251566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,16.399530245418095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,64.41331288185013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,600.8494884142027,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,559.5188832395534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,613.9514520904797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,793.573155339797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,2954.2231159511207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,2068.6549190299356,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,2114.3372037037725,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,581.3947939909556,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,37.63832708914866,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,5206.327142737549,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,7493.5602801622645,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,2634.0281563903804,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,4368.957555277015,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,6353.404617529684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,859.7046390568686,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,292.5432321578481,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,3404.449049410738,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,493.263086391774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,4092.2034772494294,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,1180.5363240687852,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,899.3664979724238,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,1917.9236888216315,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,7439.841568968679,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,3649.563711072755,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,1663.318019000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,2667.3910936277516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,2489.722900375806,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,3092.8558797508763,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,934.3162472596712,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,76.98640640236788,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,91.26791397828869,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,274.63576256806783,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,3253.2165029470293,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,6276.564294796367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,3399.2839465161196,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,1889.2788835870883,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,4128.3773396230645,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,206.8150536279439,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,4300.466950898304,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,7676.210796437533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,3870.426746518364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,6062.143423975236,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,2897.4420506552196,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,967.3584373818239,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,433.15087879516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,582.3437313222552,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,414.46509801514514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,1370.9478393277702,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,1097.154224407534,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,1162.226933361033,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,339.8638508262778,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,1521.7786104934164,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,4116.572290606739,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,1155.046068124088,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,1109.1014730833163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,2868.90866881503,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,2043.1699444381334,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,1490.5825613139275,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,634.6465210804231,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,322.86300164870175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,574.432097875397,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,1962.2587492887178,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,390.0933311678875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,563.4250233628005,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,1888.8256622875435,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,1834.1428293162744,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,4952.868405547153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,5094.574718629212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,2603.991669727359,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,610.3471354314464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,637.7405241231721,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,563.6179390667106,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,1540.7849521501998,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,5507.7104948930055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,2971.0368140261044,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,7060.859480663017,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,1999.8135239193898,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,452.05762546087567,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,1557.9395170433272,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,4597.713858236589,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,6160.221916426696,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,9462.28802600029,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,7064.849313558419,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,8217.349404946603,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,1700.6107077010813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,1163.8434398105903,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,2679.5465396530594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,4270.98767501417,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,1724.497203896124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,600.5566959082944,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,425.1955656932731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,1305.050800861677,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,6880.611659198874,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,2036.4668056486828,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,3845.8881258064253,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810524,1981-05-24,3394.8991876602854,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810525,1981-05-25,9195.41564248578,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810526,1981-05-26,5020.41291037922,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810527,1981-05-27,3270.622726428196,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810528,1981-05-28,4116.3753118373415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810529,1981-05-29,1765.593076319356,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810530,1981-05-30,2189.9876573006804,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810531,1981-05-31,2738.695584019585,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810601,1981-06-01,813.2628118764682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810602,1981-06-02,2214.616635923333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810603,1981-06-03,12002.444968769589,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810604,1981-06-04,2783.3957069891603,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810605,1981-06-05,727.3001196428845,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810606,1981-06-06,963.6950735323564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810607,1981-06-07,1253.9953909935923,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810608,1981-06-08,3143.2511685417658,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810609,1981-06-09,6019.216840354367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810610,1981-06-10,457.6010588823573,"{""type"":""MultiPoint"",""coordinates"":[]}"
