system:index,date,temperature_2m,.geo
19801013,1980-10-13,2.2130735883707142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801014,1980-10-14,2.2146112632565677E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,2.235933562135382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,2.243746040486049E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,2.2245676602659056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,2.2090356803883108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,2.1982484023100948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,2.2086989463364452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,2.225262850894397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,2.239982651344786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,2.2396694653100765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,2.235029339269366E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,2.216726257676337E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,2.220038876379513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,2.247616646323593E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,2.2584147402629295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,2.248945244822146E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,2.2265618263244036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,2.216876275773554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,2.2095446705916443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,2.1899175188430625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,2.1590917039022893E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,2.1498251186181664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,2.148754096393298E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,2.1495808541323897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,2.1750325558239475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,2.204650674632702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,2.2057496074525633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,2.1821187188095063E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,2.171781849781375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,2.1798485846986085E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,2.173691049931568E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,2.1794482077762854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,2.2143525288205653E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,2.2297198913474163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,2.2389564869837707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,2.2287361558497894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,2.2180108519092244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,2.2263408057072562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,2.231480918154418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,2.2305079468150172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,2.2307160057658428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,2.2214356088351E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,2.2185104687474275E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,2.194607683130551E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,2.1716395774794218E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,2.172179192897684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,2.155837773952278E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,2.1441097510240906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,2.1303917749281967E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,2.1340966757683504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,2.1575483955471772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,2.1579877316812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,2.178205557018276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,2.186697580864464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,2.1510657258221498E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,2.1291966637947682E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,2.1247210796023774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,2.1504729597922838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,2.1674696125991738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,2.167280349872188E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,2.1913849509366637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,2.218522880794041E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,2.2036420521215323E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,2.1771322893649137E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,2.1677749323604357E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,2.1768485778174025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,2.1626180977704963E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,2.1899403655681497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,2.1881485950921166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,2.190630464808759E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,2.2094454088481635E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,2.2104228480444616E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,2.2005785758016914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,2.176977782715521E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,2.1613984658395016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,2.1438478646583217E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,2.1403807629212058E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,2.150635061278835E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,2.160028760978375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,2.1792818058690095E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,2.1828979127451763E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,2.2071483325080502E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,2.1978368281274682E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,2.1669594576800472E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,2.1810239908384717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,2.1567176464298072E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,2.1500684618059236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,2.16217008144166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,2.1621193530808043E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,2.1528282568147966E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,2.15165957233738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,2.1453456596966714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,2.15510821835329E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,2.1826375894410473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810116,1981-01-16,2.1705763097406894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810117,1981-01-17,2.189861897600733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810118,1981-01-18,2.1802982677508605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810119,1981-01-19,2.1964316354390946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810120,1981-01-20,2.1906586094572154E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810121,1981-01-21,2.1687748250038257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810122,1981-01-22,2.1842662524532872E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810123,1981-01-23,2.1743600036986893E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810124,1981-01-24,2.162883683286022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810125,1981-01-25,2.1726868426433516E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810126,1981-01-26,2.1748195677540892E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810127,1981-01-27,2.1752461947035587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810128,1981-01-28,2.1793433279726082E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810129,1981-01-29,2.1696649345617217E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810130,1981-01-30,2.163515649759764E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810131,1981-01-31,2.1665219967937112E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810201,1981-02-01,2.1709931804360104E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810202,1981-02-02,2.1721504936832124E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810203,1981-02-03,2.1889444215130067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810204,1981-02-04,2.1887002048593384E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810205,1981-02-05,2.1731116631338614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810206,1981-02-06,2.1984526437811407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810207,1981-02-07,2.2087730087434548E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810208,1981-02-08,2.2043274016489655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810209,1981-02-09,2.1969488548964757E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810210,1981-02-10,2.181437231328982E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810211,1981-02-11,2.1576397211383438E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810212,1981-02-12,2.1481818337560248E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810213,1981-02-13,2.1523189436706424E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810214,1981-02-14,2.1519022538780513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810215,1981-02-15,2.1556182478034884E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810216,1981-02-16,2.1574056309781072E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810217,1981-02-17,2.1606635035466164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810218,1981-02-18,2.152964531897133E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810219,1981-02-19,2.1437202440298736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810220,1981-02-20,2.1438529333453298E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810221,1981-02-21,2.1443812028497088E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810222,1981-02-22,2.1537962226315778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810223,1981-02-23,2.163476254733961E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810224,1981-02-24,2.1632408066715768E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810225,1981-02-25,2.1591810158319288E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810226,1981-02-26,2.1648649853988004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810227,1981-02-27,2.183020453938524E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810228,1981-02-28,2.1961129791731462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810301,1981-03-01,2.2007383862226605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810302,1981-03-02,2.2038347404046315E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810303,1981-03-03,2.1949591302338818E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810304,1981-03-04,2.1850768544534236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810305,1981-03-05,2.1839636169063008E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810306,1981-03-06,2.2078345606373385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810307,1981-03-07,2.2336103503647518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810308,1981-03-08,2.2394436636018753E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810309,1981-03-09,2.242685870406904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810310,1981-03-10,2.2572007184117752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810311,1981-03-11,2.2630966600769648E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810312,1981-03-12,2.236635488739816E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810313,1981-03-13,2.2154921755790967E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810314,1981-03-14,2.2044896598526937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810315,1981-03-15,2.1971232498962367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810316,1981-03-16,2.190034340323047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810317,1981-03-17,2.175181365419299E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810318,1981-03-18,2.173956563955602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810319,1981-03-19,2.1953865884651005E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810320,1981-03-20,2.2165569265223843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810321,1981-03-21,2.2307639903239155E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810322,1981-03-22,2.2270682952037692E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810323,1981-03-23,2.233312310397874E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810324,1981-03-24,2.2500058943190655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810325,1981-03-25,2.2677764064368394E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810326,1981-03-26,2.2440190801481393E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810327,1981-03-27,2.2383562267273045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810328,1981-03-28,2.2405322258850694E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810329,1981-03-29,2.241933688070771E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810330,1981-03-30,2.2326650526107705E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810331,1981-03-31,2.2288007643139988E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810401,1981-04-01,2.2264423976823068E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810402,1981-04-02,2.2339732368081868E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810403,1981-04-03,2.2415447159929034E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810404,1981-04-04,2.2399303584640488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810405,1981-04-05,2.2249537514619812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810406,1981-04-06,2.228218931870245E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810407,1981-04-07,2.2432831292744488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810408,1981-04-08,2.2517788681929424E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810409,1981-04-09,2.259822132969065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810410,1981-04-10,2.2690665044846988E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810411,1981-04-11,2.2650691982711303E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810412,1981-04-12,2.2597858944035938E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810413,1981-04-13,2.266330226647829E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810414,1981-04-14,2.2633119970153362E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810415,1981-04-15,2.2539997050949562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810416,1981-04-16,2.2448873232720658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810417,1981-04-17,2.226449092648772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810418,1981-04-18,2.2078798291913432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810419,1981-04-19,2.202123526047464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810420,1981-04-20,2.201274828136207E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810421,1981-04-21,2.208651736115117E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810422,1981-04-22,2.2132240234589225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810423,1981-04-23,2.2131536314521348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810424,1981-04-24,2.210486317769453E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810425,1981-04-25,2.2128684722686607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810426,1981-04-26,2.1926788947144854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810427,1981-04-27,2.192484710276007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810428,1981-04-28,2.2019892748722714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810429,1981-04-29,2.213822340140845E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810430,1981-04-30,2.2325552080489516E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810501,1981-05-01,2.2310033266302752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810502,1981-05-02,2.216581790935545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810503,1981-05-03,2.2045485807166833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810504,1981-05-04,2.2101027863559186E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810505,1981-05-05,2.216617646084102E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810506,1981-05-06,2.2438311221182674E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810507,1981-05-07,2.2657960742671302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810508,1981-05-08,2.257079353706956E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810509,1981-05-09,2.2630545515387845E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810510,1981-05-10,2.253128529765519E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810511,1981-05-11,2.2381249091772228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810512,1981-05-12,2.2335666466247278E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810513,1981-05-13,2.2350853117422456E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810514,1981-05-14,2.2377134965604317E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810515,1981-05-15,2.2488136905849153E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810516,1981-05-16,2.2406780706754094E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810517,1981-05-17,2.2420150401331675E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810518,1981-05-18,2.2658910673917022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810519,1981-05-19,2.284272219316362E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810520,1981-05-20,2.2864452416349053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810521,1981-05-21,2.2725983299812022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810522,1981-05-22,2.2541373212915176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810523,1981-05-23,2.257588576266272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810524,1981-05-24,2.2522751569051898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810525,1981-05-25,2.242538463697918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810526,1981-05-26,2.237377164339748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810527,1981-05-27,2.2375648416218126E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
