system:index,date,evaporation_from_open_water_surfaces_excluding_oceans_sum,.geo
19800325,1980-03-25,-88.70121107063461,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800326,1980-03-26,-88.32955788500696,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800327,1980-03-27,-110.34370631401195,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800328,1980-03-28,-171.7023130630015,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800329,1980-03-29,-196.29236518602045,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800330,1980-03-30,-204.94008967590983,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800331,1980-03-31,-104.26480738245786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800401,1980-04-01,-106.21549607859757,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800402,1980-04-02,-230.71525224850316,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800403,1980-04-03,-222.96856616319786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800404,1980-04-04,-232.5440951068975,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800405,1980-04-05,-238.66607414727054,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800406,1980-04-06,-211.90158126881784,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800407,1980-04-07,-209.09312369999304,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800408,1980-04-08,-190.6785413950569,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800409,1980-04-09,-212.6923120941803,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800410,1980-04-10,-185.16827367817135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800411,1980-04-11,-269.0820085154716,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800412,1980-04-12,-327.86650055791546,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800413,1980-04-13,-310.2548954544317,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800414,1980-04-14,-307.3251503935996,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800415,1980-04-15,-130.05089128731456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800416,1980-04-16,-128.8237772184404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800417,1980-04-17,-170.7815294309113,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800418,1980-04-18,-198.81144108639558,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800419,1980-04-19,-212.77520524836768,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800420,1980-04-20,-211.04514365431703,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800421,1980-04-21,-225.61902696230445,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800422,1980-04-22,-180.50219667988893,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800423,1980-04-23,-206.64889132903448,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800424,1980-04-24,-197.70543767146125,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800425,1980-04-25,-192.02419385040244,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800426,1980-04-26,-173.2370062231485,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800427,1980-04-27,-170.9830641750173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800428,1980-04-28,-210.75147785746884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800429,1980-04-29,-236.54888486321653,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800430,1980-04-30,-216.16414321972195,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800501,1980-05-01,-247.3060239822518,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800502,1980-05-02,-183.2767812437853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800503,1980-05-03,-202.48120773388416,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800504,1980-05-04,-163.63938263602637,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800505,1980-05-05,-212.5517683402439,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800506,1980-05-06,-134.57681786204853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800507,1980-05-07,-193.91521265664682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800508,1980-05-08,-158.82993807843135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800509,1980-05-09,-246.77701559116485,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800510,1980-05-10,-372.6459100819382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800511,1980-05-11,-374.9396661955007,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800512,1980-05-12,-376.36678331883485,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800513,1980-05-13,-202.68154940531258,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800514,1980-05-14,-195.19329839516212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800515,1980-05-15,-349.1289157733073,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800516,1980-05-16,-369.7356804230153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800517,1980-05-17,-316.3637328142368,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800518,1980-05-18,-291.4133606674984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800519,1980-05-19,-305.11804582450213,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800520,1980-05-20,-217.54751757493676,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800521,1980-05-21,-150.33949272233397,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800522,1980-05-22,-208.8832130713879,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800523,1980-05-23,-316.46627091640335,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800524,1980-05-24,-297.3947913294853,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800525,1980-05-25,-269.31342935931747,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800526,1980-05-26,-196.01156284162164,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800527,1980-05-27,-132.26865988031153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800528,1980-05-28,-151.2769614294828,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800529,1980-05-29,-171.12787031146917,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800530,1980-05-30,-273.97396911216134,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800531,1980-05-31,-207.35871637731458,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800601,1980-06-01,-281.5798770327011,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800602,1980-06-02,-304.20417760425454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800603,1980-06-03,-347.0270455772666,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800604,1980-06-04,-416.43438838749796,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800605,1980-06-05,-385.5805704048896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800606,1980-06-06,-289.54900781441165,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800607,1980-06-07,-252.74759613820657,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800608,1980-06-08,-228.48159416705266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800609,1980-06-09,-191.34580961708699,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800610,1980-06-10,-186.10742423147798,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800611,1980-06-11,-278.45563559993076,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800612,1980-06-12,-306.04868564968933,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800613,1980-06-13,-361.3698749788309,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800614,1980-06-14,-259.03727290552376,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800615,1980-06-15,-291.13157839391806,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800616,1980-06-16,-295.6146891064064,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800617,1980-06-17,-221.3726984128774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800618,1980-06-18,-196.90139822993513,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800619,1980-06-19,-210.53771136269387,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800620,1980-06-20,-334.89621649328956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800621,1980-06-21,-257.33730977921925,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800622,1980-06-22,-211.076042426759,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800623,1980-06-23,-230.87404760935846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800624,1980-06-24,-201.26522257457128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800625,1980-06-25,-208.0424026619527,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800626,1980-06-26,-196.75824127307266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800627,1980-06-27,-306.32335621378206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800628,1980-06-28,-198.1865681267201,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800629,1980-06-29,-220.88307842132156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800630,1980-06-30,-295.58680967251763,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800701,1980-07-01,-234.44993120434174,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800702,1980-07-02,-256.72999084531205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800703,1980-07-03,-289.5807094309332,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800704,1980-07-04,-269.38868499196064,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800705,1980-07-05,-270.41947509450995,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800706,1980-07-06,-250.41964888590672,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800707,1980-07-07,-220.16476859898296,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800708,1980-07-08,-158.18541847837588,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800709,1980-07-09,-209.19292181359043,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800710,1980-07-10,-203.11567406149095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800711,1980-07-11,-245.13761637455337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800712,1980-07-12,-276.48541638305466,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800713,1980-07-13,-205.7288979886847,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800714,1980-07-14,-229.37085241750253,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800715,1980-07-15,-124.73275876107866,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800716,1980-07-16,-292.74935082271884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800717,1980-07-17,-360.1096789173909,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800718,1980-07-18,-310.22861238318274,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800719,1980-07-19,-293.1656574992072,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800720,1980-07-20,-233.32333695574272,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800721,1980-07-21,-310.37205047687456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800722,1980-07-22,-445.80029700563193,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800723,1980-07-23,-413.93023755027536,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800724,1980-07-24,-413.87242939759426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800725,1980-07-25,-432.56717558671636,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800726,1980-07-26,-205.91925040202426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800727,1980-07-27,-277.7207567182404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800728,1980-07-28,-426.16071655182515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800729,1980-07-29,-288.82105759997137,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800730,1980-07-30,-343.1556713163942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800731,1980-07-31,-388.0782944212626,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800801,1980-08-01,-393.0053811080002,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800802,1980-08-02,-432.5692768229743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800803,1980-08-03,-335.573834688193,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800804,1980-08-04,-341.6117563322483,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800805,1980-08-05,-337.7433825633632,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800806,1980-08-06,-341.3592952525094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800807,1980-08-07,-355.09991726060855,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800808,1980-08-08,-254.15820051605823,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800809,1980-08-09,-263.5766738598751,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800810,1980-08-10,-294.65269190904434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800811,1980-08-11,-273.74565097590664,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800812,1980-08-12,-287.53397947802256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800813,1980-08-13,-189.42351719469872,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800814,1980-08-14,-338.9092560440719,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800815,1980-08-15,-160.53278801582346,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800816,1980-08-16,-261.9663278761591,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800817,1980-08-17,-283.73740737298203,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800818,1980-08-18,-228.72242677481114,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800819,1980-08-19,-258.67006800119384,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800820,1980-08-20,-357.6223320605745,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800821,1980-08-21,-354.2470456342255,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800822,1980-08-22,-344.2427610304735,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800823,1980-08-23,-313.034463350077,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800824,1980-08-24,-346.13486255907173,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800825,1980-08-25,-331.15514683250717,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800826,1980-08-26,-149.75366906031024,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800827,1980-08-27,-131.85417824768095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800828,1980-08-28,-214.81959914270732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800829,1980-08-29,-271.56645087332225,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800830,1980-08-30,-275.425255138025,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800831,1980-08-31,-265.77894341303335,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800901,1980-09-01,-311.745174866297,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800902,1980-09-02,-358.22709095640573,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800903,1980-09-03,-344.4374697593841,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800904,1980-09-04,-257.19169749297333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800905,1980-09-05,-184.41197916566273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800906,1980-09-06,-256.5043103194942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800907,1980-09-07,-313.0009440658156,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800908,1980-09-08,-166.91601130957426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800909,1980-09-09,-229.68846392237072,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800910,1980-09-10,-169.5293832396468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800911,1980-09-11,-187.0426920504107,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800912,1980-09-12,-226.33633993824043,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800913,1980-09-13,-223.01426336446502,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800914,1980-09-14,-236.93959610775673,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800915,1980-09-15,-229.4229883047895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800916,1980-09-16,-236.97213415474957,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800917,1980-09-17,-204.9202034753382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800918,1980-09-18,-247.4586275579656,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800919,1980-09-19,-208.52023875055784,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800920,1980-09-20,-190.04902212435002,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800921,1980-09-21,-166.24236610063988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800922,1980-09-22,-164.05626732661398,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800923,1980-09-23,-209.88113418780446,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800924,1980-09-24,-196.9229194989228,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800925,1980-09-25,-182.8777278654407,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800926,1980-09-26,-201.07942259031535,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800927,1980-09-27,-207.26863057451766,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800928,1980-09-28,-206.02968665933662,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800929,1980-09-29,-194.68333460671232,"{""type"":""MultiPoint"",""coordinates"":[]}"
19800930,1980-09-30,-172.20174347610728,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801001,1980-10-01,-186.16038092518153,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801002,1980-10-02,-167.07881323878908,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801003,1980-10-03,-209.57461407293488,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801004,1980-10-04,-169.62855852366826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801005,1980-10-05,-169.05766036605962,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801006,1980-10-06,-174.7951615170391,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801007,1980-10-07,-142.46091720447941,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801008,1980-10-08,-152.60133608376367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801009,1980-10-09,-142.30477467186415,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801010,1980-10-10,-91.85037075253214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801011,1980-10-11,-57.84053952077076,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801012,1980-10-12,-102.89617751395934,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801013,1980-10-13,-125.83278260375832,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801014,1980-10-14,-89.23766553654502,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801015,1980-10-15,-79.1929782881584,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801016,1980-10-16,-33.82270488402272,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801017,1980-10-17,-51.841659456307,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801018,1980-10-18,-83.38527855460967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801019,1980-10-19,-143.18160486019895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801020,1980-10-20,-133.15542720822134,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801021,1980-10-21,-149.47400002137528,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801022,1980-10-22,-118.61457312274004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801023,1980-10-23,-99.73256054894567,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801024,1980-10-24,-45.715068099733564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801025,1980-10-25,-99.0376671789471,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801026,1980-10-26,-86.47344538792967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801027,1980-10-27,-122.9969734210232,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801028,1980-10-28,-147.78985195959396,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801029,1980-10-29,-121.00170974636457,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801030,1980-10-30,-121.54366944489212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801031,1980-10-31,-117.57619287380409,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801101,1980-11-01,-111.05221830440505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801102,1980-11-02,-137.22549374742118,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801103,1980-11-03,-137.98937296796694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801104,1980-11-04,-119.78998738802504,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801105,1980-11-05,-87.19593353039394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801106,1980-11-06,-58.98974849137787,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801107,1980-11-07,-50.41703610193238,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801108,1980-11-08,-26.541837799676895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801109,1980-11-09,-27.79045348318261,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801110,1980-11-10,-78.06701108069142,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801111,1980-11-11,-69.56926029792746,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801112,1980-11-12,-42.59251813835771,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801113,1980-11-13,-66.48898852975196,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801114,1980-11-14,-79.93663404666466,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801115,1980-11-15,-57.99840307032263,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801116,1980-11-16,-53.34319756056232,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801117,1980-11-17,-97.7777984860591,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801118,1980-11-18,-57.737140219616684,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801119,1980-11-19,-51.92666036537388,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801120,1980-11-20,-90.5631461528713,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801121,1980-11-21,-70.71662661696381,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801122,1980-11-22,-62.72025194535128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801123,1980-11-23,-58.592833747148504,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801124,1980-11-24,-42.90229817629774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801125,1980-11-25,-30.77654767904392,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801126,1980-11-26,-16.802356487781022,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801127,1980-11-27,-61.226352723348185,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801128,1980-11-28,-50.22119378590524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801129,1980-11-29,-91.62493525815432,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801130,1980-11-30,-91.769367469314,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801201,1980-12-01,-81.15362802917754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801202,1980-12-02,-34.75252134750832,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801203,1980-12-03,-20.07815240116095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801204,1980-12-04,-34.784938298017885,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801205,1980-12-05,-27.301442537376403,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801206,1980-12-06,-38.11473819836236,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801207,1980-12-07,-50.48676097875682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801208,1980-12-08,-38.269797608347645,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801209,1980-12-09,-40.73401705592546,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801210,1980-12-10,-37.941743947255105,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801211,1980-12-11,-25.108995354423964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801212,1980-12-12,-26.527709626680405,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801213,1980-12-13,-18.26712349148868,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801214,1980-12-14,20.885182878424395,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801215,1980-12-15,-30.475716517246553,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801216,1980-12-16,-27.732312358944913,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801217,1980-12-17,-25.905136369406218,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801218,1980-12-18,-15.185606119600912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801219,1980-12-19,0.9603985347328576,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801220,1980-12-20,-23.643106546999835,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801221,1980-12-21,-42.68424894912891,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801222,1980-12-22,-19.467722869576765,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801223,1980-12-23,4.245374837994343,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801224,1980-12-24,-15.240938374898644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801225,1980-12-25,-20.614009416275017,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801226,1980-12-26,-35.37234112716406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801227,1980-12-27,-46.57563049287964,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801228,1980-12-28,-43.66734238511461,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801229,1980-12-29,-29.54388573542053,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801230,1980-12-30,-27.004694538358976,"{""type"":""MultiPoint"",""coordinates"":[]}"
19801231,1980-12-31,-28.807478998256254,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810101,1981-01-01,-33.40713154470326,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810102,1981-01-02,-25.04422087525657,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810103,1981-01-03,-26.639898745162263,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810104,1981-01-04,-54.18876090894321,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810105,1981-01-05,-82.89794741966867,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810106,1981-01-06,-40.88696653866846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810107,1981-01-07,-44.00651063860812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810108,1981-01-08,-38.80146093323971,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810109,1981-01-09,-23.083046850638784,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810110,1981-01-10,-10.45825868636808,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810111,1981-01-11,-46.878712147487136,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810112,1981-01-12,-28.185191653533725,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810113,1981-01-13,-41.770222095880385,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810114,1981-01-14,-18.619173768670365,"{""type"":""MultiPoint"",""coordinates"":[]}"
19810115,1981-01-15,-34.22461928055425,"{""type"":""MultiPoint"",""coordinates"":[]}"
